2021-12-12 22:12:811 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:128 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (656a0d3399cdc5db4aaaf3ba6b5000ca)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 10:12:216 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (656a0d3399cdc5db4aaaf3ba6b5000ca)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 10:12:283 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (656a0d3399cdc5db4aaaf3ba6b5000ca)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 10:12:311 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 10:12:220 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:365 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (ca8f02a98de361ec1b2e61dc0ccda40b)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:412 INFO  ViewSystemUsersPage :68 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (ca8f02a98de361ec1b2e61dc0ccda40b)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:501 INFO  ViewSystemUsersPage :78 - enter the user name :AnanyaDash200
2021-12-13 10:12:746 INFO  ViewSystemUsersPage :83 - click on the search button :
2021-12-13 10:12:28 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:26 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (bbb1d7c2dfe1dbed5a20abfd5aa9ed38)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:152 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:451 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (5c7c865238b9ff63c11a92eea6c5df29)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 10:12:449 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:738 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (d8bd4f6e81eb1b3bbd9f946635beace5)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:81 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (d8bd4f6e81eb1b3bbd9f946635beace5)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 10:12:53 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:290 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (50858219f5b4438a0631bf91fa9f4120)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:334 INFO  ViewSystemUsersPage :68 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (50858219f5b4438a0631bf91fa9f4120)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:985 INFO  ViewSystemUsersPage :73 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (50858219f5b4438a0631bf91fa9f4120)] -> xpath: //input[@id='btnAdd']]
2021-12-13 10:12:37 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (50858219f5b4438a0631bf91fa9f4120)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 10:12:109 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 10:12:215 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 10:12:331 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 10:12:400 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 10:12:512 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (50858219f5b4438a0631bf91fa9f4120)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 10:12:598 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (50858219f5b4438a0631bf91fa9f4120)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 10:12:664 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (50858219f5b4438a0631bf91fa9f4120)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 10:12:697 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 10:12:695 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:12 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (ba9adf34e5082ed04c17b022f56ebb23)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:51 INFO  ViewSystemUsersPage :68 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (ba9adf34e5082ed04c17b022f56ebb23)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:149 INFO  ViewSystemUsersPage :78 - enter the user name :AnanyaDash200
2021-12-13 10:12:402 INFO  ViewSystemUsersPage :83 - click on the search button :
2021-12-13 10:12:19 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:102 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (423f29dc0ba8598d4d9db346f8a7c344)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:993 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:292 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (4d4315829b9445cd25a99540c082553b)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 10:12:259 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:805 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (dbcc25978ed750258f36580f53a72ad3)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:246 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (dbcc25978ed750258f36580f53a72ad3)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 10:12:227 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:576 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (e46329f055c25cdf216d097bf16b3cd1)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:617 INFO  ViewSystemUsersPage :68 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (e46329f055c25cdf216d097bf16b3cd1)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:165 INFO  ViewSystemUsersPage :73 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (e46329f055c25cdf216d097bf16b3cd1)] -> xpath: //input[@id='btnAdd']]
2021-12-13 10:12:247 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (e46329f055c25cdf216d097bf16b3cd1)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 10:12:330 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 10:12:460 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 10:12:566 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 10:12:634 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 10:12:741 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (e46329f055c25cdf216d097bf16b3cd1)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 10:12:829 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (e46329f055c25cdf216d097bf16b3cd1)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 10:12:892 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (e46329f055c25cdf216d097bf16b3cd1)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 10:12:916 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 10:12:884 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:459 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (c0225662c59870c6fbc9ec9c86e44714)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:494 INFO  ViewSystemUsersPage :68 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (c0225662c59870c6fbc9ec9c86e44714)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:575 INFO  ViewSystemUsersPage :78 - enter the user name :AnanyaDash200
2021-12-13 10:12:818 INFO  ViewSystemUsersPage :83 - click on the search button :
2021-12-13 10:12:827 INFO  ViewSystemUsersPage :60 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:168 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:248 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (c337579ea94629f16479759debf15c5c)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:335 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:608 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (c583cf3c6e293871822d7539dab10583)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 10:12:485 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:701 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (ac70330b7028a5f74d64c9da1c25576a)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:16 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (ac70330b7028a5f74d64c9da1c25576a)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 10:12:967 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:164 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (3a22e43541cb47aba06e7611c8f9f3f9)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:216 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (3a22e43541cb47aba06e7611c8f9f3f9)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:803 INFO  ViewSystemUsersPage :75 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (3a22e43541cb47aba06e7611c8f9f3f9)] -> xpath: //input[@id='btnAdd']]
2021-12-13 10:12:860 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (3a22e43541cb47aba06e7611c8f9f3f9)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 10:12:931 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 10:12:40 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 10:12:161 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 10:12:232 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 10:12:340 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (3a22e43541cb47aba06e7611c8f9f3f9)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 10:12:428 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (3a22e43541cb47aba06e7611c8f9f3f9)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 10:12:493 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (3a22e43541cb47aba06e7611c8f9f3f9)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 10:12:518 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 10:12:429 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:951 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (f70e71b2808a673c2e379b2f6453cc9c)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:998 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (f70e71b2808a673c2e379b2f6453cc9c)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:92 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:354 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:357 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:184 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:632 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (2ac558a8cb501278aea6397149edb20c)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:681 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (2ac558a8cb501278aea6397149edb20c)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:766 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:07 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:10 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:85 INFO  ViewSystemUsersPage :98 - clicks on check box :
2021-12-13 10:12:171 INFO  ViewSystemUsersPage :103 - clicks on delete button :
2021-12-13 10:12:618 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:622 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (d68eb394c74d085ad091d1400374903c)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:718 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:907 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (5050ad97e6a80637bffc43e0e840118e)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 10:12:802 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:131 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (20416a77221c46f91a051c80a5b53f5f)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:481 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (20416a77221c46f91a051c80a5b53f5f)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 10:12:468 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:906 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (9b8cb67a00f94eb7aed4b935c2a866ca)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:948 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (9b8cb67a00f94eb7aed4b935c2a866ca)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:443 INFO  ViewSystemUsersPage :75 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (9b8cb67a00f94eb7aed4b935c2a866ca)] -> xpath: //input[@id='btnAdd']]
2021-12-13 10:12:493 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (9b8cb67a00f94eb7aed4b935c2a866ca)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 10:12:568 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 10:12:677 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 10:12:783 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 10:12:853 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 10:12:962 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (9b8cb67a00f94eb7aed4b935c2a866ca)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 10:12:49 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (9b8cb67a00f94eb7aed4b935c2a866ca)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 10:12:116 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (9b8cb67a00f94eb7aed4b935c2a866ca)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 10:12:145 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 10:12:15 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:425 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (1614e6da9dd78b267e077fe2a043bfee)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:462 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (1614e6da9dd78b267e077fe2a043bfee)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:566 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:826 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:829 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:730 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:591 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (789691393ce322cb1a24f51b4454bf9b)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:633 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (789691393ce322cb1a24f51b4454bf9b)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:713 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:971 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:975 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:65 INFO  ViewSystemUsersPage :98 - clicks on check box :
2021-12-13 10:12:142 INFO  ViewSystemUsersPage :103 - clicks on delete button :
2021-12-13 10:12:35 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:41 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (5db7a3da636a0d7d04b74719959a2388)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:135 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:818 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (cb478d11f7c17095e40b9cde40196bee)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 10:12:801 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:118 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (88ecf804d80e09e76709ed0c0a47eca8)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:483 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (88ecf804d80e09e76709ed0c0a47eca8)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 10:12:418 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:246 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (83a9cfa63134787a992e59eb08aa994d)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:298 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (83a9cfa63134787a992e59eb08aa994d)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:868 INFO  ViewSystemUsersPage :75 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (83a9cfa63134787a992e59eb08aa994d)] -> xpath: //input[@id='btnAdd']]
2021-12-13 10:12:934 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (83a9cfa63134787a992e59eb08aa994d)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 10:12:10 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 10:12:125 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 10:12:232 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 10:12:303 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 10:12:412 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (83a9cfa63134787a992e59eb08aa994d)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 10:12:507 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (83a9cfa63134787a992e59eb08aa994d)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 10:12:562 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (83a9cfa63134787a992e59eb08aa994d)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 10:12:590 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 10:12:435 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:930 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (a58a5f6843ef089a0a27f414d51e76bc)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:978 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (a58a5f6843ef089a0a27f414d51e76bc)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:83 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:356 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:358 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:280 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:467 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (fe1c25c0a47fae344c583fac4522ea44)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:506 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (fe1c25c0a47fae344c583fac4522ea44)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:590 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:834 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:841 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:930 INFO  ViewSystemUsersPage :98 - clicks on check box :
2021-12-13 10:12:04 INFO  ViewSystemUsersPage :103 - clicks on delete button :
2021-12-13 10:12:885 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:727 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (9fa272964eee6aa3a41a035c8acad1d1)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:602 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:916 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (73257a33a27eafe2aa20728c7c417ec1)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 10:12:835 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:766 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (6b2618882a7ec5d1d43b70b510598720)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:47 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (6b2618882a7ec5d1d43b70b510598720)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 10:12:18 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:566 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (0ccc9f32bd5c23ab7be0c9d12291d82d)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:621 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (0ccc9f32bd5c23ab7be0c9d12291d82d)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:164 INFO  ViewSystemUsersPage :75 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (0ccc9f32bd5c23ab7be0c9d12291d82d)] -> xpath: //input[@id='btnAdd']]
2021-12-13 10:12:218 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (0ccc9f32bd5c23ab7be0c9d12291d82d)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 10:12:293 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 10:12:402 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 10:12:533 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 10:12:606 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 10:12:702 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (0ccc9f32bd5c23ab7be0c9d12291d82d)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 10:12:801 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (0ccc9f32bd5c23ab7be0c9d12291d82d)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 10:12:861 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (0ccc9f32bd5c23ab7be0c9d12291d82d)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 10:12:890 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 10:12:833 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:418 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (aa7cee18a996147b7a8dd175d9f06ae2)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:466 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (aa7cee18a996147b7a8dd175d9f06ae2)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:563 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:816 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:820 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:682 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:948 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (7fc32e5c9cca54e385db1451fd3a495a)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 10:12:997 INFO  ViewSystemUsersPage :70 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (7fc32e5c9cca54e385db1451fd3a495a)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 10:12:113 INFO  ViewSystemUsersPage :80 - enter the user name :AnanyaDash200
2021-12-13 10:12:438 INFO  ViewSystemUsersPage :85 - click on the search button :
2021-12-13 10:12:444 INFO  ViewSystemUsersPage :64 - verifying that user is on the list : AnanyaDash200
2021-12-13 10:12:533 INFO  ViewSystemUsersPage :98 - clicks on check box :
2021-12-13 10:12:633 INFO  ViewSystemUsersPage :103 - clicks on delete button :
2021-12-13 10:12:135 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:117 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (6bbaa4e8f47cb399805aa668db584843)] -> xpath: //a[@id='welcome']]
2021-12-13 10:12:35 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 10:12:245 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (e7652849edb4d4a52083e60e6d71a8ea)] -> xpath: //img[@alt='OrangeHRM']]
